ID,y
7123,103.62748
7124,94.880295
7127,106.86659
7131,104.98485
7132,92.51407
7133,96.8635
7134,109.001785
7135,91.500534
7136,110.10621
7137,95.29923
7141,95.60008
7144,105.85277
7147,104.49909
7148,97.43964
7150,96.93995
7151,92.57267
7152,105.61886
7154,95.33263
7156,95.92748
7157,106.08313
7159,117.71322
7161,100.88201
7163,97.20623
7164,100.1931
7167,78.47499
7169,102.16699
7170,93.99423
7173,96.00978
7174,107.27268
7177,109.570564
7178,104.3538
7179,97.23504
7180,80.38276
7181,109.702385
7182,92.39657
7184,96.61229
7185,111.96917
7186,92.77546
7187,116.61899
7188,94.40792
7189,108.01514
7191,103.36554
7193,108.19746
7197,97.91412
7199,95.639435
7200,110.52218
7201,91.500534
7204,93.528946
7207,111.73334
7209,110.978836
7210,93.582596
7211,99.00621
7213,96.49344
7214,111.80699
7216,111.39148
7217,94.24144
7220,108.25387
7224,108.66733
7225,92.95177
7226,111.39148
7227,94.79049
7234,111.96917
7236,82.42134
7239,108.94017
7240,92.162254
7242,114.75228
7244,104.825134
7245,90.18335
7247,97.32746
7248,93.7364
7249,117.4027
7250,113.21173
7251,98.58395
7252,109.63925
7253,78.13079
7256,92.850746
7260,96.646736
7261,112.26125
7264,101.02378
7269,111.06178
7270,91.57108
7273,105.22069
7279,93.65379
7281,111.34316
7284,95.88779
7285,112.16529
7286,117.6859
7287,92.81787
7289,96.50303
7292,91.10732
7293,111.84858
7296,98.37394
7297,111.284515
7298,95.74805
7299,113.68991
7301,103.72639
7304,107.15449
7306,109.218346
7308,96.50303
7309,96.5939
7312,91.37073
7313,78.13079
7314,97.25326
7316,94.06999
7319,110.688805
7321,111.9966
7323,98.66506
7324,102.924385
7325,94.891556
7328,95.53648
7330,77.336105
7334,95.18639
7337,111.66335
7338,103.219734
7339,95.737885
7341,92.87704
7342,111.756454
7344,103.555725
7345,103.16556
7347,108.088196
7349,111.34316
7350,95.07817
7353,103.05838
7355,110.98015
7356,94.594505
7357,114.30013
7358,103.323364
7360,95.704475
7363,100.48982
7364,94.60233
7366,105.273766
7368,92.77361
7369,108.32718
7370,96.05744
7373,94.450424
7374,101.32329
7375,97.66211
7377,93.68555
7379,97.89535
7380,119.04296
7382,100.30711
7383,92.587105
7385,107.512314
7386,103.33113
7391,95.33529
7394,94.414055
7396,113.21173
7397,94.32339
7399,99.15125
7400,104.82058
7403,78.35457
7405,111.25563
7408,106.71947
7414,108.75232
7416,97.51806
7417,94.240616
7419,93.90391
7420,104.73241
7421,96.356384
7422,94.49218
7423,96.369774
7425,77.39632
7430,101.12283
7432,96.00918
7433,102.189285
7434,104.53902
7436,109.35595
7437,93.84419
7438,108.11432
7440,101.09622
7441,92.9586
7442,110.41713
7445,94.397385
7446,96.1287
7448,110.16839
7450,98.182335
7451,93.89597
7454,103.472786
7455,103.50958
7457,106.9204
7459,96.231186
7462,93.87513
7464,93.89597
7465,102.048805
7466,95.239296
7467,106.55899
7469,103.13465
7472,96.34275
7473,108.216644
7479,95.18639
7480,108.05992
7484,103.51393
7491,93.46028
7494,99.545555
7495,98.017784
7501,98.25946
7503,92.333786
7504,107.32423
7505,97.54254
7508,111.03429
7509,90.94948
7510,78.13079
7511,111.27508
7515,98.278206
7516,102.43897
7517,95.53925
7518,103.4103
7519,93.936584
7521,97.147835
7522,106.33613
7524,99.46827
7526,105.76926
7527,94.12026
7528,103.451614
7529,92.419685
7534,105.91267
7537,107.09007
7538,97.17029
7540,106.0796
7541,111.03002
7545,114.34616
7551,111.63485
7553,94.868225
7554,101.92755
7555,96.05029
7561,111.269295
7562,94.85422
7564,98.103
7565,100.85136
7566,93.394135
7567,106.18939
7569,101.18977
7570,95.675095
7571,116.313156
7572,102.77448
7574,100.29578
7578,109.76258
7579,93.96352
7586,93.43443
7587,87.09838
7590,92.7102
7593,108.216644
7594,102.81718
7595,93.394135
7600,96.49856
7601,80.29332
7602,93.742905
7603,112.3484
7604,96.82136
7606,100.23711
7608,111.646614
7613,78.47261
7615,108.818184
7616,109.35595
7617,112.933365
7618,94.12026
7619,107.39146
7622,106.64607
7623,104.202034
7624,97.19589
7625,99.358536
7626,94.46253
7627,103.18626
7628,78.08195
7631,103.68169
7632,106.98756
7633,94.25218
7634,106.45761
7635,93.91361
7636,111.75383
7637,111.75383
7639,92.84286
7640,77.68183
7644,110.52218
7645,94.115036
7648,104.81056
7649,96.57775
7650,109.05061
7652,102.048805
7653,91.8365
7655,94.970764
7659,109.79183
7662,96.78255
7664,101.21094
7666,97.42899
7668,101.47024
7669,106.57334
7670,97.56059
7672,101.8803
7673,108.8378
7678,96.00424
7679,78.17301
7680,102.29023
7683,93.72741
7685,117.6859
7688,93.51925
7690,109.126396
7692,93.01651
7693,91.47803
7695,111.66335
7696,98.79353
7698,96.2626
7699,109.16484
7702,91.62535
7703,111.575935
7704,96.57775
7707,111.27508
7713,78.55141
7715,103.70218
7717,110.147865
7718,100.24306
7719,104.21125
7721,106.34841
7722,102.75518
7725,100.22855
7727,100.7349
7730,79.99268
7733,92.05731
7735,102.736626
7740,111.575935
7741,110.112236
7742,91.501656
7744,98.61927
7747,94.8302
7750,77.39632
7752,107.87657
7754,107.615265
7756,104.92515
7757,97.20325
7758,102.43823
7760,102.29023
7761,92.74119
7763,106.017944
7765,93.91733
7767,111.75383
7768,92.63606
7771,93.26766
7773,98.58497
7774,97.83393
7776,97.78018
7779,92.12719
7783,93.89209
7786,97.95434
7787,101.85737
7789,94.405106
7791,92.569305
7793,102.43448
7794,99.658424
7795,93.75326
7799,78.47261
7800,101.868805
7802,102.93328
7805,99.42637
7807,100.869835
7808,94.89968
7811,109.53929
7817,109.24669
7818,106.98756
7819,92.380745
7822,93.09265
7823,111.9874
7825,110.703964
7828,96.92829
7832,96.79841
7833,80.46855
7834,103.3123
7835,96.40851
7837,96.80478
7840,97.84431
7842,95.89273
7843,116.84022
7844,92.384445
7846,92.74119
7850,96.72838
7853,110.1263
7855,112.52644
7858,95.735176
7863,112.02846
7865,110.231224
7866,100.39538
7868,95.11871
7869,110.134384
7871,78.47499
7872,102.37298
7874,100.76869
7877,110.01035
7878,94.25469
7879,104.966576
7881,96.24356
7883,93.39362
7885,97.60215
7886,94.868225
7889,95.173065
7890,105.909744
7891,95.725
7893,97.2026
7894,103.51504
7896,109.05061
7898,106.32663
7901,95.205414
7902,108.088196
7904,104.723114
7905,96.377
7906,102.98052
7909,94.63721
7910,105.74822
7913,96.60075
7918,110.07919
7919,91.53686
7923,93.22193
7925,92.240234
7927,91.86894
7930,97.90662
7932,99.2563
7933,95.187546
7935,95.240746
7939,105.58894
7942,100.993546
7943,103.698425
7945,99.3019
7946,92.77361
7948,100.761505
7949,107.42572
7950,92.88251
7951,111.75383
7955,104.003685
7959,95.62363
7960,111.575935
7961,96.53312
7962,104.24851
7964,98.42692
7965,96.387474
7966,110.52218
7967,103.73583
7968,101.06873
7971,110.2015
7974,91.53686
7976,102.484
7978,108.9883
7982,111.575935
7983,95.38497
7984,103.50535
7986,93.50201
7989,107.42572
7991,108.088196
7992,106.95386
7993,103.61054
7994,110.30693
7995,96.79841
7997,94.58044
7998,103.50535
7999,109.24669
8002,91.09244
8007,100.032234
8009,100.9002
8011,95.04388
8013,101.898735
8015,105.64493
8017,110.904
8019,117.42528
8023,95.46487
8024,111.756454
8026,109.653244
8027,93.993546
8029,96.77769
8030,103.78265
8031,95.11771
8033,102.64481
8035,98.90857
8036,112.46071
8039,108.33929
8042,90.00922
8044,92.162384
8046,78.49243
8048,113.133514
8049,96.377
8050,105.31582
8053,97.32756
8054,99.70101
8059,96.31723
8061,94.03786
8062,109.92787
8064,104.46372
8066,104.7587
8067,97.278244
8068,95.71265
8070,98.01798
8071,111.84858
8072,97.12355
8076,95.791336
8080,92.147026
8081,109.42673
8084,103.60982
8087,103.30912
8089,91.79354
8090,118.454124
8091,103.42562
8094,113.96167
8100,92.62393
8101,92.93592
8110,96.01272
8111,108.088196
8112,95.20091
8115,104.20377
8116,100.68273
8118,104.46372
8121,118.343765
8125,111.53667
8127,105.8163
8128,97.815735
8129,108.07132
8131,99.67687
8138,97.38604
8139,104.51151
8140,94.76088
8141,98.58497
8142,116.612076
8143,108.47686
8145,109.653244
8146,91.718124
8148,109.9538
8153,110.99426
8154,91.46919
8155,107.56511
8161,96.01954
8162,107.84993
8163,90.94948
8166,110.90996
8168,111.122894
8170,98.30404
8172,108.19746
8173,92.1402
8176,105.3844
8179,100.215256
8181,93.55922
8182,117.6964
8184,111.14646
8190,102.29023
8191,94.71083
8194,103.638824
8196,109.528564
8198,106.27934
8199,110.771194
8201,111.19904
8202,95.10023
8207,95.54283
8208,109.098946
8211,113.37454
8214,110.11632
8217,98.65364
8218,99.52989
8222,94.9765
8229,107.17483
8231,95.476006
8233,95.481514
8236,92.81442
8238,107.16244
8240,101.19813
8243,98.557594
8246,99.02974
8250,97.12138
8254,105.13334
8256,77.32185
8257,99.6919
8258,98.55686
8260,95.56913
8261,104.68777
8263,113.04614
8264,96.13559
8267,104.7888
8268,93.9396
8271,97.24469
8272,109.098946
8275,95.7381
8276,94.67583
8277,107.69188
8278,116.950874
8279,94.2734
8280,108.80595
8281,100.02985
8282,98.794014
8287,112.23307
8288,92.6007
8289,112.69194
8294,101.50802
8296,99.806694
8299,103.56031
8302,103.4355
8308,109.79657
8314,107.62709
8315,103.29075
8316,106.990395
8317,98.19308
8319,106.35475
8320,94.251686
8321,117.761086
8323,93.65886
8325,96.602486
8326,110.80681
8328,109.78813
8330,104.12756
8331,95.768684
8332,107.585335
8334,93.7601
8338,91.72724
8339,94.19366
8341,99.27487
8345,110.28752
8346,95.96614
8347,108.01762
8349,94.976845
8351,97.76351
8352,108.80646
8353,109.78813
8355,108.43209
8358,110.89336
8359,98.1761
8360,95.283035
8361,107.07393
8363,99.12315
8364,95.94359
8365,97.11581
8366,108.43717
8370,104.56317
8372,98.17717
8376,98.58072
8377,106.7319
8379,108.65074
8380,94.38037
8381,108.63548
8386,92.461716
8388,104.39436
8389,94.12144
8391,106.839264
8394,105.13334
8396,108.25539
8398,99.487816
8400,110.974754
8401,95.5983
8404,99.27487
8407,96.57206
8408,114.7623
8409,109.78813
8410,109.65198
8411,100.366394
8413,98.86456
8414,107.321304
8416,96.73794
